Competency Score Key,Student Key,Assessment Key,Session,Type,Number,Category Group,Category,Points Earned,Percent Earned,Source CSV
2026-05-E2-STU-DA50E7C12236-d2bbd673f3,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Addiction,10,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-2db19b7764,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Anxiety,17.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-3092f7e9b2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Cognition,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-c8b3df7ba6,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Communication,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-676e1bed12,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Development,2,0.8,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e8cbc26e09,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Family Dynamics,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-cdc6c07443,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Fluid and Electrolytes,0,0,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-4b89691a4e,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Interpersonal Violence,12.5,0.8333333333,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-cf65b8e5f6,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Mood and Affect,30,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-fb9a0d5a21,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Nutrition,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-06a875c73d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Psychosis,17.625,0.88125,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-d526f944df,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Safety,12.5,0.7142857143000001,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-49053bd6c4,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Stress and Coping,9.5,0.6333333333,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-b43cca7fc9,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Dosage Calculation,PreL Oral Dosage,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-a7a3e0988a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Exam,PreL FCUE NR326,121.625,0.86875,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-a5dea4da9a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Health Promotion and Maintenance (HPM),2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-2e9a6b7b34,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Management of Care (MC),7.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-fd2eee6480,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Pharmacological and Parenteral Therapies (PPT),7.5,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-64127da332,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Physiological Adaptation (PA),2.5,0.5,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-8ea1ba17ba,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Psychosocial Integrity (PI),91.625,0.8726190476,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-4052f5b8d2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Reduction of Risk Potential (RRP),5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-14e35da63a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Safety and Infection Control (SIC),5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-7208e2b7c0,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Analysis.Diagnosis,30.25,0.8642857143,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-4ad703a50f,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Assessment,7.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-6811969a2e,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Evaluation,21.375,0.7772727273,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e2d31dab35,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Implementation.Intervention,25,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-f7b99bcf79,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Planning,27.5,0.7857142856999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-433d9b66e4,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Evidence Based Practice,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-86b92c4914,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Patient-Centered Care,86.625,0.8451219512,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-ac025be99a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Safety,20,0.8888888889000001,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-2c2503f6de,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Teamwork and Collaboration,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e8f7db1c5f,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL BowTie,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-102a0fc96b,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Cloze Drop Down,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-3da8f727b6,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Cloze Drop Down Rationale,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-45cae5c6b3,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Fill in the Blank,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-6ccec41abe,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Matrix Single Response,11,0.88,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-23e6c98fa2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Multiple Choice (Traditional and Extended),75,0.8333333333,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-71b6520e61,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Select All That Apply (Traditional and NGN),16.875,0.9642857143000001,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-8d8ad85447,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Select N,3.75,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-0e03f0c949,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Retired FCU Item,PreL Retired FCU Item,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-1d217b9580,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Chronic Disease Management,11.25,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-97a2814085,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Regenerative.Restorative Care,85.375,0.8756410255999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-12d567c99d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Wellness.Disease Prevention,25,0.9090909091,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e6b70f2d54,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Alterations Of Cognition,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-27cf16e1a2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,"Alterations Of Mood, Affect, And Suicidal Ideation",12.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-fa053c2d3d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Altered Mental Health in Children And Adolescents,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-498751fc38,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Altered Mental Health in Older Adults,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-1cbee7826e,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Altered Stress Response,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-503a5f8c45,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Anxiety,7.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-05927e368a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Bereavement,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-1890368d0b,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Bipolar Disorder,7.5,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-2b78c3806d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Cluster A Personality Disorders,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-b95e06e7c3,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Cluster B Personality Disorders,2.5,0.5,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-6635d16f8b,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Cluster C Personality Disorders,0,0,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-7f9b4bcbe0,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Depressive Disorders,10,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-1b5c5da084,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Disruptive Behavior Disorders,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-d089a7775d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Eating Disorders,2.5,0.5,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e9de1f1fa2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Human Trafficking,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-bd10abc1d1,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Interpersonal Violence,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-ae0a6a74e4,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Intimate Partner Violence And Sexual Assault,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-346cf7e927,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Lateral/Horizontal Violence,0,0,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-ae75124dc6,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Medication Calculation,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-1ca370f5d1,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Neurodevelopmental Disorders,4.5,0.9,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-20310915b2,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Obsessive Compulsive Disorder,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-e823b45f21,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Post Traumatic Stress Disorder.Syndrome,4.5,0.6,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-11d1d0043d,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Psychosis,4.375,0.875,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-995643d06a,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Schizophrenia,5.75,0.7666666666999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-DA50E7C12236-2530b0ad73,STU-DA50E7C12236,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Substance Related Disorders,12.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-7c6ca1d9d9,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL BSN Essentials,"PreL Domain 10: Personal, Professional, and Leadership Development",2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-f6bdb0f289,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL BSN Essentials,PreL Domain 1: Knowledge for Nursing Practice,25,0.9090909091,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-30d08387a1,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL BSN Essentials,PreL Domain 2: Person-Centered Care,85.75,0.9026315789,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-aa1f00c8f5,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL BSN Essentials,PreL Domain 5: Quality and Safety,12.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-c3c8395f52,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL BSN Essentials,PreL Domain 9: Professionalism,1.875,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-79f67744c7,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Bloom's Taxonomy,PreL Apply.Analyze,117.625,0.9225490196,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-15028dba2a,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Bloom's Taxonomy,PreL Evaluate,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-95ed4e1cad,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Bloom's Taxonomy,PreL Remember.Understand,7.5,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-75fbc3f34e,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Case Study,PreL Case Study,11.25,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-5abfee50a1,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 1-Recognize Cues,0,0,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-536ceb4ace,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 2-Analyze Cues,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-b759b4ab6e,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 3-Prioritize Hypotheses,1.25,0.5,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-0dbb949410,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 4-Generate Solutions,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-aaa694179b,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 5-Take Actions,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-9e247bee48,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Clinical Judgment,PreL 6-Evaluate Outcomes,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-d2bbd673f3,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Addiction,10,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-2db19b7764,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Anxiety,15,0.8571428570999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-3092f7e9b2,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Cognition,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-c8b3df7ba6,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Communication,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-676e1bed12,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Development,2,0.8,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-e8cbc26e09,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Family Dynamics,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-cdc6c07443,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Fluid and Electrolytes,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-4b89691a4e,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Interpersonal Violence,11.875,0.7916666667,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-cf65b8e5f6,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Mood and Affect,30,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-fb9a0d5a21,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Nutrition,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-06a875c73d,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Psychosis,16.25,0.8125,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-d526f944df,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Safety,17.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-49053bd6c4,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Concepts,PreL Stress and Coping,12.5,0.8333333333,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-b43cca7fc9,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Dosage Calculation,PreL Oral Dosage,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-a7a3e0988a,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Exam,PreL FCUE NR326,127.625,0.9116071429,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-a5dea4da9a,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Health Promotion and Maintenance (HPM),2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-2e9a6b7b34,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Management of Care (MC),7.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-fd2eee6480,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Pharmacological and Parenteral Therapies (PPT),10,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-64127da332,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Physiological Adaptation (PA),5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-8ea1ba17ba,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Psychosocial Integrity (PI),92.625,0.8821428571,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-4052f5b8d2,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Reduction of Risk Potential (RRP),5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-14e35da63a,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL NCLEX Client Needs Category,PreL Safety and Infection Control (SIC),5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-7208e2b7c0,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Analysis.Diagnosis,33.75,0.9642857143000001,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-4ad703a50f,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Assessment,5,0.6666666667,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-6811969a2e,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Evaluation,24.5,0.8909090908999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-e2d31dab35,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Implementation.Intervention,25,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-f7b99bcf79,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Nursing Process,PreL Planning,31.875,0.9107142856999999,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-433d9b66e4,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Evidence Based Practice,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-86b92c4914,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Patient-Centered Care,93.25,0.9097560976,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-ac025be99a,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Safety,22.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-2c2503f6de,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL QSEN,PreL QSEN Teamwork and Collaboration,1.875,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-e8f7db1c5f,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL BowTie,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-102a0fc96b,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Cloze Drop Down,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-3da8f727b6,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Cloze Drop Down Rationale,0,0,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-45cae5c6b3,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Fill in the Blank,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-6ccec41abe,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Matrix Single Response,12,0.96,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-23e6c98fa2,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Multiple Choice (Traditional and Extended),82.5,0.9166666667,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-71b6520e61,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Select All That Apply (Traditional and NGN),16.875,0.9642857143000001,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-8d8ad85447,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Question Types,PreL Select N,3.75,0.75,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-0e03f0c949,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Retired FCU Item,PreL Retired FCU Item,2.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-1d217b9580,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Chronic Disease Management,13.75,0.9166666667,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-97a2814085,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Regenerative.Restorative Care,91.375,0.9371794872,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-12d567c99d,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Spheres of Care,PreL Wellness.Disease Prevention,22.5,0.8181818182,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-e6b70f2d54,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Alterations Of Cognition,5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-27cf16e1a2,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,"Alterations Of Mood, Affect, And Suicidal Ideation",12.5,1,W8 NR326 May Exam 2.csv
2026-05-E2-STU-EBFABCB373A9-fa053c2d3d,STU-EBFABCB373A9,2026-05-E2,May 2026,Exam,2,PreL Topics Mental Health,Altered Mental Health in Children And Adolescents,2.5,1,W8 NR326 May Exam 2.csv
